"id","chr","start","end"
1004,chr1,43855375,43855921
1005,chr1,43919083,43919814
1006,chr1,43996724,43997592
1007,chr1,44031286,44031853
1008,chr1,44056755,44057179
1009,chr1,44063469,44063757
1010,chr1,44070892,44071142
1011,chr1,44115616,44116309
1012,chr1,44172668,44173763
1013,chr1,44399068,44399535
1014,chr1,44401757,44402423
1015,chr1,44412073,44412804
1016,chr1,44435409,44436114
1017,chr1,44440142,44441256
1018,chr1,44444635,44445622
1019,chr1,44457150,44457772
1020,chr1,44495629,44497112
1021,chr1,44568991,44569399
1022,chr1,44679003,44679465
1023,chr1,44820657,44821113
1024,chr1,44871109,44874047
1025,chr1,44883136,44884272
1026,chr1,45082739,45083285
1027,chr1,45097281,45098049
1028,chr1,45120237,45120723
1029,chr1,45139770,45140584
1030,chr1,45189705,45190558
1031,chr1,45205323,45205745
1032,chr1,45241013,45241900
1033,chr1,45249860,45250352
1034,chr1,45251962,45252292
1035,chr1,45265534,45266783
1036,chr1,45271679,45272318
1037,chr1,45278765,45279644
1038,chr1,45308543,45309159
1039,chr1,45452037,45452444
1040,chr1,45476225,45477022
1041,chr1,45671702,45672388
1042,chr1,45769213,45769917
1043,chr1,45792419,45793301
1044,chr1,45805564,45805983
1045,chr1,45956345,45956893
1046,chr1,45965586,45966049
1047,chr1,45987163,45987803
1048,chr1,46016403,46016694
1049,chr1,46049590,46050582
1050,chr1,46088194,46089142
1051,chr1,46151751,46153080
1052,chr1,46216233,46216514
1053,chr1,46269099,46269820
1054,chr1,46598126,46599129
1055,chr1,46632689,46632932
1056,chr1,46668821,46669258
1057,chr1,46705908,46706165
1058,chr1,46767425,46769036
1059,chr1,46806339,46806836
1060,chr1,46859724,46860291
1061,chr1,46913786,46914343
1062,chr1,46932130,46932892
1063,chr1,46940236,46940437
1064,chr1,46951168,46951792
1065,chr1,46954793,46957121
1066,chr1,46998632,46999249
1067,chr1,47009575,47010132
1068,chr1,47069615,47070179
1069,chr1,47078580,47078967
1070,chr1,47082016,47082526
1071,chr1,47133674,47134395
1072,chr1,47184402,47185083
1073,chr1,47489226,47489633
1074,chr1,47690980,47691727
1075,chr1,47696504,47698197
1076,chr1,47779707,47780211
1077,chr1,47799411,47800426
1078,chr1,47881896,47883065
1079,chr1,47899125,47899398
1080,chr1,47899661,47900385
1081,chr1,47902793,47905518
1082,chr1,47909712,47911020
1083,chr1,47915639,47915952
1084,chr1,47973709,47973952
1085,chr1,47998899,47999517
1086,chr1,48058793,48059230
1087,chr1,48174494,48176519
1088,chr1,48190756,48190992
1089,chr1,48449870,48450144
1090,chr1,48459812,48460061
1091,chr1,48462131,48462976
1092,chr1,48937304,48937683
1093,chr1,49242371,49242810
1094,chr1,49364554,49364870
1095,chr1,50489417,50489846
1096,chr1,50513644,50514320
1097,chr1,50798667,50799536
1098,chr1,50880916,50881516
1099,chr1,50881884,50882103
1100,chr1,50882433,50882660
1101,chr1,50882997,50883426
1102,chr1,50884228,50891471
1103,chr1,50892437,50893243
1104,chr1,50893468,50893745
1105,chr1,51425447,51426070
1106,chr1,51433762,51435505
1107,chr1,51443311,51444036
1108,chr1,51701767,51702542
1109,chr1,51796097,51796589
1110,chr1,51810327,51810687
1111,chr1,51984547,51985216
1112,chr1,52195028,52195821
1113,chr1,52344178,52344939
1114,chr1,52455970,52456453
1115,chr1,52498452,52499505
1116,chr1,52520746,52521124
1117,chr1,52521780,52522296
1118,chr1,52607400,52608504
1119,chr1,52831511,52832181
1120,chr1,52834139,52834528
1121,chr1,52869867,52870305
1122,chr1,53018258,53019599
1123,chr1,53067880,53068608
1124,chr1,53098629,53099303
1125,chr1,53163688,53164180
1126,chr1,53192023,53192428
1127,chr1,53308294,53309262
1128,chr1,53386617,53387523
1129,chr1,53392880,53393645
1130,chr1,53527572,53528974
1131,chr1,53544104,53544683
1132,chr1,53558388,53558642
1133,chr1,53662309,53662815
1134,chr1,53685945,53686391
1135,chr1,53703959,53704642
1136,chr1,53742297,53742845
1137,chr1,53791687,53793496
1138,chr1,53904140,53905247
1139,chr1,53925191,53926228
1140,chr1,54203402,54205310
1141,chr1,54303758,54304262
1142,chr1,54355354,54355656
1143,chr1,54411057,54411943
1144,chr1,54518601,54519299
1145,chr1,54587364,54587578
1146,chr1,54665821,54666259
1147,chr1,54723696,54724019
1148,chr1,54821990,54822333
1149,chr1,54856401,54856608
1150,chr1,54870853,54872476
1151,chr1,54872673,54873000
1152,chr1,54940346,54940753
1153,chr1,54953893,54955287
1154,chr1,54965023,54965391
1155,chr1,55007704,55008448
1156,chr1,55181345,55181853
1157,chr1,55229992,55230369
1158,chr1,55246742,55247519
1159,chr1,55266277,55267058
1160,chr1,55271665,55271972
1161,chr1,55352463,55353328
1162,chr1,55446087,55446846
1163,chr1,55462688,55463010
1164,chr1,55505060,55506015
1165,chr1,55680465,55681708
1166,chr1,56943401,56943669
1167,chr1,57044102,57045117
1168,chr1,57110663,57111337
1169,chr1,57887963,57890637
1170,chr1,58715272,58716095
1171,chr1,59012326,59012577
1172,chr1,59042013,59043295
1173,chr1,59247461,59250940
1174,chr1,59280240,59280490
1175,chr1,59280951,59281194
1176,chr1,59281889,59282235
1177,chr1,59369311,59369900
1178,chr1,59612407,59612723
1179,chr1,59762102,59762794
1180,chr1,60280624,60281048
1181,chr1,60392272,60392583
1182,chr1,60539315,60539540
1183,chr1,61508642,61509282
1184,chr1,61515875,61516831
1185,chr1,61519352,61519971
1186,chr1,61542537,61542877
1187,chr1,61548753,61549564
1188,chr1,62119874,62120093
1189,chr1,62190647,62190942
1190,chr1,62207827,62208818
1191,chr1,62660555,62660946
1192,chr1,62784136,62785133
1193,chr1,62901651,62903667
1194,chr1,63153380,63154349
1195,chr1,63782394,63790471
1196,chr1,63795363,63796140
1197,chr1,63833109,63833821
1198,chr1,64058937,64059913
1199,chr1,64239465,64240779
1200,chr1,64935554,64936614
1201,chr1,64971358,64971604
1202,chr1,65210282,65211238
1203,chr1,65431455,65432614
1204,chr1,65468272,65468828
1205,chr1,65532161,65533212
1206,chr1,65533592,65533965
1207,chr1,65613041,65614898
1208,chr1,65720047,65720592
1209,chr1,65731411,65731849
1210,chr1,65775018,65775746
1211,chr1,65885856,65886704
1212,chr1,65991001,65991811
1213,chr1,66258440,66258918
1214,chr1,66998728,66999060
1215,chr1,67218079,67218293
1216,chr1,67390468,67391109
1217,chr1,67395683,67396483
1218,chr1,67519224,67520139
1219,chr1,67600390,67600715
1220,chr1,67773329,67773767
1221,chr1,67895135,67896826
1222,chr1,68150913,68152270
1223,chr1,68298371,68299315
1224,chr1,68512643,68513005
1225,chr1,68516236,68516473
1226,chr1,68517254,68517474
1227,chr1,68628999,68629202
1228,chr1,68696639,68697628
1229,chr1,68962283,68963006
1230,chr1,70032967,70034495
1231,chr1,70385043,70385270
1232,chr1,70671183,70671442
1233,chr1,70687300,70687560
1234,chr1,70819733,70820719
1235,chr1,70876622,70877091
1236,chr1,71512224,71513804
1237,chr1,71546486,71546783
1238,chr1,72748471,72749736
1239,chr1,74663826,74664035
1240,chr1,75590817,75591354
1241,chr1,75595813,75596162
1242,chr1,75596723,75596947
1243,chr1,75600674,75601415
1244,chr1,75601998,75602878
1245,chr1,76080454,76080808
1246,chr1,76081378,76082365
1247,chr1,76189916,76190730
1248,chr1,76262536,76262903
1249,chr1,76540147,76540653
1250,chr1,77333111,77334534
1251,chr1,77684996,77685252
1252,chr1,77747314,77748224
1253,chr1,78148217,78149418
1254,chr1,78224843,78225650
1255,chr1,78277366,78277607
1256,chr1,78354381,78354673
1257,chr1,78444303,78444605
1258,chr1,78444763,78445281
1259,chr1,78511577,78512161
1260,chr1,78956624,78957516
1261,chr1,79472281,79472537
1262,chr1,82265998,82269048
1263,chr1,84326267,84326838
1264,chr1,84464223,84465232
1265,chr1,84543146,84544261
1266,chr1,84764108,84764906
1267,chr1,84944932,84945350
1268,chr1,84971344,84972491
1269,chr1,85039825,85040344
1270,chr1,85086321,85086766
1271,chr1,85155605,85156574
1272,chr1,85220018,85220338
1273,chr1,85358359,85359187
1274,chr1,85462585,85463435
1275,chr1,85463884,85464167
1276,chr1,85513509,85514555
1277,chr1,85665818,85667650
1278,chr1,85724701,85725524
1279,chr1,85741865,85742535
1280,chr1,85929940,85931168
1281,chr1,86042229,86042935
1282,chr1,86046362,86047240
1283,chr1,86081700,86082068
1284,chr1,86174041,86174253
1285,chr1,86621278,86622871
1286,chr1,86861566,86862083
1287,chr1,87018668,87019254
1288,chr1,87169875,87171015
1289,chr1,87380162,87381214
1290,chr1,87597543,87598515
1291,chr1,87617153,87617417
1292,chr1,87617692,87617986
1293,chr1,87793802,87795142
1294,chr1,87797368,87797884
1295,chr1,87800835,87801252
1296,chr1,88928283,88928760
1297,chr1,89149594,89150658
1298,chr1,89356963,89357391
1299,chr1,89458034,89458604
1300,chr1,89989810,89990986
1301,chr1,90098230,90099292
1302,chr1,90228744,90229173
1303,chr1,90286189,90287222
1304,chr1,90308839,90309606
1305,chr1,90460399,90461237
1306,chr1,91172102,91172771
1307,chr1,91176404,91176701
1308,chr1,91182097,91182364
1309,chr1,91182509,91182857
1310,chr1,91183240,91184540
1311,chr1,91185156,91185577
1312,chr1,91189139,91189400
1313,chr1,91190489,91192804
1314,chr1,91300979,91301891
1315,chr1,91316249,91317390
1316,chr1,91359122,91359563
1317,chr1,91487158,91487807
1318,chr1,91869876,91870390
1319,chr1,91966263,91966999
1320,chr1,92001023,92001444
1321,chr1,92011829,92012062
1322,chr1,92012336,92012656
1323,chr1,92350913,92352085
1324,chr1,92414718,92414986
1325,chr1,92495367,92495964
1326,chr1,92545819,92546480
1327,chr1,92683438,92683682
1328,chr1,92764173,92764926
1329,chr1,92945907,92952609
1330,chr1,93249938,93251096
1331,chr1,93297498,93298122
1332,chr1,93426512,93427754
1333,chr1,93544558,93545032
1334,chr1,93645432,93646471
1335,chr1,93811218,93811940
1336,chr1,93913636,93914524
1337,chr1,94146321,94147504
1338,chr1,94311844,94313086
1339,chr1,94313317,94313628
1340,chr1,94344507,94344822
1341,chr1,94374369,94375467
1342,chr1,94702690,94703344
1343,chr1,94712906,94713517
1344,chr1,94883525,94884402
1345,chr1,95006837,95008051
1346,chr1,95285602,95286319
1347,chr1,95391837,95393116
1348,chr1,95538251,95538551
1349,chr1,95582750,95583572
1350,chr1,95699725,95700142
1351,chr1,97187102,97187606
1352,chr1,98386189,98386724
1353,chr1,98510966,98511710
1354,chr1,98519001,98519983
1355,chr1,99126872,99127711
1356,chr1,99469932,99470968
1357,chr1,99729982,99730335
1358,chr1,100315420,100316009
1359,chr1,100435297,100436070
1360,chr1,100503482,100504404
1361,chr1,100598130,100598754
1362,chr1,100678766,100679098
1363,chr1,100731632,100731999
1364,chr1,100817709,100818899
1365,chr1,101004471,101005885
1366,chr1,101360588,101360832
1367,chr1,101361549,101361808
1368,chr1,101491317,101491680
1369,chr1,101701785,101702068
1370,chr1,101702445,101702745
1371,chr1,104068487,104068913
1372,chr1,106623393,106623854
1373,chr1,107599205,107600410
1374,chr1,107682889,107684463
1375,chr1,108023232,108023442
1376,chr1,108507251,108507841
1377,chr1,108735227,108735513
1378,chr1,108742400,108743201
1379,chr1,108815330,108815872
1380,chr1,108963749,108964291
1381,chr1,109102538,109103212
1382,chr1,109203593,109204378
1383,chr1,109234788,109235161
1384,chr1,109289018,109289822
1385,chr1,109419544,109420038
1386,chr1,109505681,109506214
1387,chr1,109583855,109585032
1388,chr1,109618579,109618832
1389,chr1,109633188,109633632
1390,chr1,109642663,109643384
1391,chr1,109656095,109656611
1392,chr1,109756442,109757098
1393,chr1,109791945,109792723
1394,chr1,109801054,109801700
1395,chr1,109824313,109824526
1396,chr1,109825710,109826207
1397,chr1,109940074,109940894
1398,chr1,109968648,109969570
1399,chr1,110008962,110010124
1400,chr1,110026630,110026903
1401,chr1,110036545,110036943
1402,chr1,110051954,110052505
1403,chr1,110091039,110091590
1404,chr1,110162464,110162716
1405,chr1,110185961,110186164
1406,chr1,110198541,110199127
1407,chr1,110210581,110210956
1408,chr1,110230238,110230614
1409,chr1,110282351,110283306
1410,chr1,110453143,110453889
1411,chr1,110527248,110528026
1412,chr1,110577199,110577942
1413,chr1,110610265,110613303
1414,chr1,110626528,110627484
1415,chr1,110672810,110673339
1416,chr1,110692988,110694264
1417,chr1,110752256,110754794
1418,chr1,110765665,110766012
1419,chr1,110880394,110880624
1420,chr1,110880942,110882800
1421,chr1,110949892,110950540
1422,chr1,111098066,111098362
1423,chr1,111148983,111150186
1424,chr1,111216244,111217937
1425,chr1,111323223,111323433
1426,chr1,111505881,111507007
1427,chr1,111682227,111683303
1428,chr1,111746337,111747303
1429,chr1,111813411,111813853
1430,chr1,111889138,111889539
1431,chr1,111991304,111992202
1432,chr1,112058184,112058590
1433,chr1,112162204,112162837
1434,chr1,112281052,112283277
1435,chr1,112298041,112298992
1436,chr1,112524468,112525385
1437,chr1,112531559,112533773
1438,chr1,112938495,112939113
1439,chr1,113008844,113009154
1440,chr1,113044410,113044992
1441,chr1,113050813,113052301
1442,chr1,113161591,113162571
1443,chr1,113217475,113218097
1444,chr1,113249342,113250198
1445,chr1,113256885,113258149
1446,chr1,113261468,113261765
1447,chr1,113265573,113265787
1448,chr1,113286332,113287172
1449,chr1,113392142,113392807
1450,chr1,113497986,113498206
1451,chr1,113498366,113499312
1452,chr1,113615591,113616260
1453,chr1,113741473,113741745
1454,chr1,113932580,113934070
1455,chr1,114301514,114302272
1456,chr1,114354373,114355300
1457,chr1,114447454,114448024
1458,chr1,114471965,114472899
1459,chr1,114695136,114696672
1460,chr1,114696886,114697185
1461,chr1,115053060,115054264
1462,chr1,115212239,115212985
1463,chr1,115323075,115323462
1464,chr1,115397448,115397942
1465,chr1,115631850,115632584
1466,chr1,115880167,115881332
1467,chr1,116184380,116185561
1468,chr1,116370810,116371303
1469,chr1,116380359,116382364
1470,chr1,116518757,116519537
1471,chr1,116694664,116694983
1472,chr1,116710157,116710546
1473,chr1,116710837,116711260
1474,chr1,116915291,116916813
1475,chr1,116961182,116961542
1476,chr1,117077042,117077299
1477,chr1,117112960,117113883
1478,chr1,117209824,117210621
1479,chr1,117284383,117284627
1480,chr1,117452203,117453452
1481,chr1,117487249,117487645
1482,chr1,117602388,117603270
1483,chr1,117664180,117665148
1484,chr1,117909174,117910445
1485,chr1,118147958,118149670
1486,chr1,118471840,118472720
1487,chr1,118727816,118728097
1488,chr1,119522385,119522638
1489,chr1,119526782,119527192
1490,chr1,119529819,119530712
1491,chr1,119531991,119532196
1492,chr1,119535666,119535987
1493,chr1,119543056,119543454
1494,chr1,119543821,119544339
1495,chr1,119549144,119551320
1496,chr1,119682874,119683411
1497,chr1,119870226,119870535
1498,chr1,120165302,120166626
1499,chr1,120190377,120191251
1500,chr1,120254844,120255499
1501,chr1,120395809,120396075
1502,chr1,120439013,120439220
1503,chr1,120611348,120612440
1504,chr1,120835961,120839391
1505,chr1,120904698,120905076
1506,chr1,120905971,120906396
1507,chr1,120925178,120926081
1508,chr1,121137784,121139057
1509,chr1,121260857,121261525
1510,chr1,142618751,142619238
1511,chr1,142890554,142891041
1512,chr1,143270158,143270509
1513,chr1,143467293,143467675
1514,chr1,143647186,143647525
1515,chr1,143663818,143664138
1516,chr1,143687039,143687337
1517,chr1,143743395,143744949
1518,chr1,143912736,143916156
1519,chr1,144300893,144301482
1520,chr1,144311389,144311778
1521,chr1,144339720,144341289
1522,chr1,144481122,144481711
1523,chr1,144491618,144492007
1524,chr1,144519969,144521503
1525,chr1,144533703,144534030
1526,chr1,144593334,144594233
1527,chr1,144931339,144932626
1528,chr1,145039740,145040180
1529,chr1,145075483,145075845
1530,chr1,145096393,145096784
1531,chr1,145139472,145139944
1532,chr1,145208944,145210075
1533,chr1,145382416,145382740
1534,chr1,145385289,145385537
1535,chr1,145415411,145415708
1536,chr1,145470241,145470673
1537,chr1,145472980,145474702
1538,chr1,145477022,145477479
1539,chr1,145507588,145507931
1540,chr1,145516038,145516637
1541,chr1,145575130,145576219
1542,chr1,145589135,145589535
1543,chr1,145610679,145611143
1544,chr1,145611270,145611519
1545,chr1,145713966,145714203
1546,chr1,145826491,145827224
1547,chr1,145944555,145944917
1548,chr1,145945256,145945599
1549,chr1,145963432,145963705
1550,chr1,145979221,145979979
1551,chr1,145990812,145991204
1552,chr1,145991871,145992084
1553,chr1,146076519,146077373
1554,chr1,146079368,146080128
1555,chr1,146081810,146082820
1556,chr1,146088204,146088487
1557,chr1,146090347,146090571
1558,chr1,146091134,146091425
1559,chr1,146367846,146368129
1560,chr1,146373490,146374673
1561,chr1,146522288,146522555
1562,chr1,146543987,146544439
1563,chr1,146549850,146550075
1564,chr1,146550290,146551260
1565,chr1,146551476,146551764
1566,chr1,146552328,146552577
1567,chr1,146556312,146556676
1568,chr1,146643470,146644501
1569,chr1,146649622,146649852
1570,chr1,146714089,146715278
1571,chr1,147071249,147071875
1572,chr1,147141842,147142918
1573,chr1,147380138,147380482
1574,chr1,147400354,147401087
1575,chr1,147486266,147486628
1576,chr1,147486967,147487310
1577,chr1,147505166,147505439
1578,chr1,147520954,147521712
1579,chr1,147532556,147532948
1580,chr1,147533662,147533875
1581,chr1,147618355,147619209
1582,chr1,147621204,147621964
1583,chr1,147623646,147624656
1584,chr1,147630041,147630324
1585,chr1,147632179,147632403
1586,chr1,147632966,147633257
1587,chr1,147718156,147718915
1588,chr1,147735449,147735751
1589,chr1,147737015,147737303
1590,chr1,147752859,147753165
1591,chr1,147775221,147775584
1592,chr1,147782066,147782473
1593,chr1,147789652,147790094
1594,chr1,147806900,147807170
1595,chr1,147826167,147826388
1596,chr1,147834674,147835013
1597,chr1,147874548,147874846
1598,chr1,147930918,147932478
1599,chr1,147993810,147994130
1600,chr1,147997265,147997537
1601,chr1,147999931,148000778
1602,chr1,148176288,148176727
1603,chr1,148241109,148241449
1604,chr1,148244589,148244861
1605,chr1,148247245,148248092
1606,chr1,148555640,148556626
1607,chr1,148598409,148599257
1608,chr1,148601668,148601950
1609,chr1,148605087,148605420
1610,chr1,148760451,148761299
1611,chr1,148763697,148763979
1612,chr1,148767243,148767448
1613,chr1,148853996,148855761
1614,chr1,148864531,148865184
1615,chr1,148901724,148903203
1616,chr1,148903433,148903658
1617,chr1,149137542,149138399
1618,chr1,149146208,149146697
1619,chr1,149148145,149148374
1620,chr1,149149250,149149505
1621,chr1,149156106,149156671
1622,chr1,149162389,149162615
1623,chr1,149224358,149224642
1624,chr1,149230771,149231197
1625,chr1,149261001,149261249
1626,chr1,149286812,149287773
1627,chr1,149332993,149333389
1628,chr1,149333785,149334111
1629,chr1,149379198,149380059
1630,chr1,149398825,149399250
1631,chr1,149399898,149400518
1632,chr1,149510935,149511137
1633,chr1,149514271,149514592
1634,chr1,149575948,149577505
1635,chr1,149605514,149605903
1636,chr1,149615818,149616407
1637,chr1,149646603,149646851
1638,chr1,149671991,149673412
1639,chr1,149718542,149718918
1640,chr1,149719314,149719640
1641,chr1,149764128,149764989
1642,chr1,149783524,149784024
1643,chr1,149784592,149785212
1644,chr1,149803694,149804781
1645,chr1,149811754,149815044
1646,chr1,149821901,149825191
1647,chr1,149832164,149833251
1648,chr1,149857769,149859470
1649,chr1,149871079,149871946
1650,chr1,149899625,149899893
1651,chr1,149982153,149982860
1652,chr1,150039324,150039815
1653,chr1,150121695,150123078
1654,chr1,150185902,150186106
1655,chr1,150206971,150207842
1656,chr1,150241047,150241654
